Date,open,high,low,close,volume
2024-06-27,79.05000305175781,79.44000244140625,78.68000030517578,79.23999786376953,10289600
2024-06-28,78.72000122070312,78.87999725341797,77.61000061035156,77.8499984741211,13207500
2024-07-01,77.98999786376953,78.22000122070312,76.77999877929688,77.12999725341797,6767600
2024-07-02,77.12000274658203,77.20999908447266,76.27999877929688,76.83000183105469,8854100
2024-07-03,76.83999633789062,77.04000091552734,76.06999969482422,76.26000213623047,4906700
2024-07-05,76.23999786376953,76.2699966430664,75.41999816894531,76.05000305175781,9663100
2024-07-08,76.33999633789062,76.44999694824219,74.47000122070312,74.56999969482422,8871200
2024-07-09,74.62999725341797,74.63999938964844,72.7300033569336,72.75,11816900
2024-07-10,72.98999786376953,73.16999816894531,72.3499984741211,72.51000213623047,11132500
2024-07-11,72.33999633789062,73.5,72.08000183105469,73.30000305175781,12316100
2024-07-12,73.80000305175781,75.05999755859375,73.37999725341797,74.83000183105469,10559300
2024-07-15,74.88999938964844,74.9000015258789,72.5199966430664,72.75,9064400
2024-07-16,72.20999908447266,75.51000213623047,71.55000305175781,75.51000213623047,14968700
2024-07-17,75.22000122070312,76.12999725341797,74.55000305175781,75.0999984741211,11567800
2024-07-18,74.45999908447266,75.11000061035156,73.80999755859375,74.19000244140625,10701000
2024-07-19,74.66000366210938,79.37999725341797,74.19000244140625,79.2699966430664,32965900
2024-07-22,78.33000183105469,78.47000122070312,76.01000213623047,76.55000305175781,18851500
2024-07-23,77.13999938964844,77.13999938964844,76.02999877929688,76.26000213623047,9592100
2024-07-24,76.37000274658203,76.48999786376953,74.0199966430664,74.68000030517578,10478200
2024-07-25,75.05999755859375,75.7699966430664,73.26000213623047,73.31999969482422,18973600
2024-07-26,73.83999633789062,75.0199966430664,73.70999908447266,74.05000305175781,12387100
2024-07-29,74.38999938964844,75.58999633789062,73.72000122070312,75.19999694824219,10864700
2024-07-30,75.25,76.05000305175781,74.8499984741211,75.94000244140625,16163600
2024-07-31,79.55000305175781,81.23999786376953,77.80000305175781,77.94999694824219,18901100
2024-08-01,77.88999938964844,78.13999938964844,73.83000183105469,75.11000061035156,17307200
