Datetime,open,high,low,close,volume
2023-07-31 09:30:00,189.4499969482422,189.58999633789062,187.17999267578125,187.34500122070312,1218367
2023-07-31 11:30:00,187.3300018310547,188.08999633789062,186.85499572753906,187.9499969482422,637606
2023-07-31 13:30:00,187.94000244140625,188.07000732421875,187.3699951171875,187.39999389648438,650666
2023-07-31 15:30:00,187.39500427246094,187.47000122070312,186.85000610351562,187.47000122070312,889522
2023-08-01 09:30:00,187.49000549316406,188.60000610351562,186.47999572753906,186.63999938964844,838558
2023-08-01 11:30:00,186.63999938964844,187.0850067138672,186.39999389648438,186.9600067138672,410780
2023-08-01 13:30:00,186.96290588378906,187.3800048828125,186.7899932861328,187.02000427246094,523728
2023-08-01 15:30:00,187.02999877929688,187.03500366210938,186.7100067138672,186.82000732421875,476435
2023-08-02 09:30:00,186.58999633789062,189.08999633789062,186.39999389648438,189.0,881253
2023-08-02 11:30:00,189.02000427246094,189.97000122070312,188.79010009765625,189.19000244140625,651136
2023-08-02 13:30:00,189.1999969482422,189.3000030517578,188.1300048828125,188.3300018310547,685705
2023-08-02 15:30:00,188.3699951171875,188.55999755859375,188.1300048828125,188.36000061035156,686963
2023-08-03 09:30:00,189.0,189.0800018310547,187.4582977294922,187.6199951171875,789198
2023-08-03 11:30:00,187.63999938964844,187.9600067138672,187.31500244140625,187.34249877929688,400323
2023-08-03 13:30:00,187.33999633789062,187.60000610351562,186.97000122070312,187.27999877929688,513112
2023-08-03 15:30:00,187.25999450683594,187.44000244140625,187.0399932861328,187.0800018310547,435363
2023-08-04 09:30:00,187.1699981689453,188.00999450683594,186.7100067138672,186.93499755859375,1674543
2023-08-04 11:30:00,186.92999267578125,187.0500030517578,186.44000244140625,186.5240020751953,693631
2023-08-04 13:30:00,186.50999450683594,186.63999938964844,184.7100067138672,184.8800048828125,845911
2023-08-04 15:30:00,184.88999938964844,184.96240234375,184.35000610351562,184.5800018310547,679593
2023-08-07 09:30:00,185.27999877929688,186.8249969482422,185.10000610351562,186.6699981689453,788306
2023-08-07 11:30:00,186.68499755859375,187.1199951171875,186.6199951171875,187.02259826660156,489754
2023-08-07 13:30:00,187.0399932861328,187.2100067138672,186.79359436035156,186.85000610351562,541381
2023-08-07 15:30:00,186.83999633789062,186.99000549316406,186.67999267578125,186.88999938964844,481392
2023-08-08 09:30:00,187.3800048828125,187.4199981689453,184.6699981689453,185.14999389648438,1161389
2023-08-08 11:30:00,185.1300048828125,185.50999450683594,184.17999267578125,184.2100067138672,577494
2023-08-08 13:30:00,184.22000122070312,184.6300048828125,184.02999877929688,184.55999755859375,737082
2023-08-08 15:30:00,184.55999755859375,184.72999572753906,184.25999450683594,184.3800048828125,587067
2023-08-09 09:30:00,183.8800048828125,184.89999389648438,182.625,184.41000366210938,1283294
2023-08-09 11:30:00,184.40989685058594,184.6300048828125,183.83999633789062,184.61000061035156,521489
2023-08-09 13:30:00,184.6699981689453,185.0,184.47000122070312,184.61099243164062,641399
2023-08-09 15:30:00,184.61000061035156,184.66000366210938,183.85000610351562,183.97999572753906,796454
2023-08-10 09:30:00,184.22000122070312,185.58999633789062,184.17999267578125,185.25,1162303
2023-08-10 11:30:00,185.24000549316406,185.42999267578125,184.0800018310547,184.1699981689453,429257
2023-08-10 13:30:00,184.10000610351562,184.4290008544922,183.6300048828125,183.9600067138672,492771
