Date,open,high,low,close,volume
2024-06-27,197.5800018310547,198.7899932861328,197.22999572753906,198.19000244140625,1183200
2024-06-28,198.5,200.47000122070312,196.9199981689453,197.11000061035156,2099400
2024-07-01,197.5500030517578,198.5399932861328,196.0,198.3300018310547,1526800
2024-07-02,197.7100067138672,200.41000366210938,197.6699981689453,200.39999389648438,1097400
2024-07-03,200.10000610351562,202.1300048828125,200.08999633789062,202.05999755859375,1015300
2024-07-05,202.47999572753906,204.35499572753906,202.30499267578125,204.19000244140625,1720100
2024-07-08,204.35000610351562,204.88999938964844,203.91099548339844,204.6999969482422,1541200
2024-07-09,205.30999755859375,205.75,204.2100067138672,204.85000610351562,1509000
2024-07-10,205.63999938964844,207.24000549316406,205.11000061035156,207.0,1240300
2024-07-11,207.02000427246094,207.1199951171875,201.9499969482422,202.44000244140625,2584400
2024-07-12,202.69000244140625,205.58999633789062,202.49000549316406,203.6699981689453,1726200
2024-07-15,204.36000061035156,206.16000366210938,203.33999633789062,204.1999969482422,2237200
2024-07-16,204.77000427246094,205.05999755859375,202.9499969482422,204.25999450683594,1372800
2024-07-17,200.92999267578125,201.13800048828125,198.24000549316406,198.3000030517578,2635600
2024-07-18,199.8800048828125,199.91000366210938,196.0,197.3000030517578,2760500
2024-07-19,197.17999267578125,198.1999969482422,195.05999755859375,195.55999755859375,2153500
2024-07-22,198.0,198.89500427246094,196.6199951171875,198.49000549316406,2160200
2024-07-23,198.11000061035156,199.35000610351562,197.61000061035156,197.77999877929688,1241600
2024-07-24,195.00999450683594,195.1199951171875,190.30999755859375,190.72000122070312,1870300
2024-07-25,190.83999633789062,192.5449981689453,187.50999450683594,188.5500030517578,2784700
2024-07-26,190.39999389648438,191.72500610351562,189.22000122070312,190.5500030517578,2458100
2024-07-29,191.64999389648438,192.52000427246094,189.97999572753906,190.91000366210938,1168000
2024-07-30,191.72000122070312,191.95399475097656,186.9199981689453,188.2899932861328,1187800
2024-07-31,192.6300048828125,194.5500030517578,191.99000549316406,193.75999450683594,2412500
2024-08-01,194.1699981689453,195.69000244140625,187.63999938964844,189.19000244140625,3353600
2024-08-02,185.5500030517578,186.625,182.97000122070312,184.6699981689453,3757100
2024-08-05,174.6999969482422,182.0,174.22999572753906,179.36000061035156,5114000
2024-08-06,179.94000244140625,183.97999572753906,178.8699951171875,180.9199981689453,3959700
2024-08-07,183.75999450683594,184.75,178.75999450683594,178.94000244140625,2830600
2024-08-08,181.52999877929688,184.75,179.9499969482422,184.3699951171875,2821800
2024-08-09,183.8699951171875,186.00999450683594,183.39999389648438,185.33999633789062,1758700
2024-08-12,185.74000549316406,186.99000549316406,184.61000061035156,185.80999755859375,1701700
2024-08-13,187.5800018310547,190.4600067138672,187.55999755859375,190.3800048828125,1478100
2024-08-14,190.74000549316406,191.39999389648438,188.66000366210938,190.4499969482422,1922800
2024-08-15,192.9600067138672,195.41000366210938,192.7779998779297,195.27000427246094,1464100
2024-08-16,194.5800018310547,196.02999877929688,194.13800048828125,195.5,1367100
2024-08-19,195.5399932861328,198.07000732421875,194.85000610351562,198.07000732421875,1382900
2024-08-20,197.6999969482422,198.7429962158203,196.9510040283203,197.63999938964844,1511200
2024-08-21,197.97000122070312,199.32000732421875,197.25999450683594,198.60000610351562,1031900
2024-08-22,199.52000427246094,199.80999755859375,195.00999450683594,195.42999267578125,1305200
2024-08-23,197.24000549316406,198.6699981689453,195.60000610351562,197.52999877929688,1714400
2024-08-26,197.33999633789062,197.6699981689453,194.7989959716797,195.6300048828125,1944500
2024-08-27,194.97000122070312,196.6300048828125,194.14999389648438,196.24000549316406,1652200
2024-08-28,196.02000427246094,196.3000030517578,192.55999755859375,194.02999877929688,1992700
2024-08-29,194.7899932861328,196.67999267578125,193.1699981689453,193.7100067138672,2830400
2024-08-30,195.4499969482422,196.22000122070312,193.64999389648438,196.0800018310547,1715900
2024-09-03,194.74000549316406,194.77999877929688,189.11000061035156,190.0800018310547,2881000
2024-09-04,188.8000030517578,191.125,188.3800048828125,189.5500030517578,2238900
2024-09-05,188.88999938964844,191.5,188.47000122070312,189.77999877929688,2594600
2024-09-06,189.44000244140625,189.77999877929688,184.47999572753906,184.6999969482422,2568200
2024-09-09,186.4600067138672,187.44000244140625,185.14500427246094,187.0399932861328,2930900
2024-09-10,187.77000427246094,188.97000122070312,186.13999938964844,188.72999572753906,1460900
2024-09-11,189.25999450683594,193.17999267578125,185.75999450683594,192.8000030517578,2415700
2024-09-12,192.88999938964844,195.10000610351562,192.18499755859375,194.77000427246094,1943600
2024-09-13,194.4499969482422,196.1199951171875,194.4199981689453,195.6300048828125,2525400
2024-09-16,194.75999450683594,195.02000427246094,193.4499969482422,194.7899932861328,1611800
2024-09-17,196.0500030517578,196.51300048828125,193.85000610351562,194.89999389648438,1421500
2024-09-18,195.32000732421875,197.0,193.77999877929688,194.02999877929688,2356400
2024-09-19,198.66000366210938,200.1199951171875,197.7740020751953,198.94000244140625,4061900
2024-09-20,198.57000732421875,199.0800018310547,196.8699951171875,198.58999633789062,1810500
2024-09-23,198.77000427246094,199.22000122070312,198.22000122070312,198.8000030517578,2300100
2024-09-24,199.3800048828125,200.13999938964844,197.66000366210938,199.74000549316406,2372300
2024-09-25,199.5800018310547,200.7100067138672,199.41000366210938,199.97999572753906,1948200
2024-09-26,203.02999877929688,203.16000366210938,199.9600067138672,201.44000244140625,2454300
2024-09-27,201.91000366210938,201.91000366210938,199.92999267578125,200.32000732421875,2105400
2024-09-30,199.9199981689453,200.99000549316406,198.76499938964844,200.85000610351562,1716300
2024-10-01,200.77000427246094,200.8300018310547,196.49000549316406,198.05999755859375,2527800
2024-10-02,197.6999969482422,199.12899780273438,196.6199951171875,198.36000061035156,1313500
2024-10-03,197.4499969482422,199.40499877929688,197.16000366210938,198.1999969482422,1632500
2024-10-04,200.6199951171875,200.77000427246094,198.5500030517578,200.55999755859375,1667700
2024-10-07,199.8000030517578,200.1999969482422,197.9199981689453,198.41000366210938,1571400
