Date,open,high,low,close,volume
2025-01-31,141.3000030517578,146.0500030517578,137.5500030517578,145.14999389648438,14643120
2025-02-03,152.5,154.60000610351562,146.39999389648438,148.60000610351562,17833660
2025-02-04,148.35000610351562,148.6999969482422,142.75,143.25,9443660
2025-02-05,145.5,146.5,141.3000030517578,141.4499969482422,7320820
2025-02-06,141.0500030517578,142.35000610351562,139.0500030517578,139.1999969482422,7532540
2025-02-07,139.0,145.3000030517578,137.4499969482422,144.64999389648438,12007940
2025-02-10,141.14999389648438,141.5500030517578,138.60000610351562,139.5500030517578,8818200
2025-02-11,142.14999389648438,142.25,139.0,140.5,8298760
2025-02-12,145.14999389648438,145.4499969482422,139.64999389648438,140.3000030517578,12786500
2025-02-13,139.10000610351562,139.6999969482422,134.14999389648438,134.35000610351562,12631720
2025-02-14,134.4499969482422,134.8000030517578,132.39999389648438,132.9499969482422,8149820
2025-02-18,131.8000030517578,134.5500030517578,131.5500030517578,132.0500030517578,6892020
2025-02-19,132.6999969482422,134.25,131.0500030517578,132.0,7446780
2025-02-20,132.75,137.25,132.39999389648438,133.8000030517578,10758900
2025-02-21,133.14999389648438,142.5500030517578,133.10000610351562,142.1999969482422,14456060
2025-02-24,140.85000610351562,147.64999389648438,139.89999389648438,147.35000610351562,14006360
2025-02-25,148.0,156.35000610351562,147.9499969482422,152.9499969482422,14833580
2025-02-26,151.10000610351562,154.8000030517578,147.35000610351562,151.9499969482422,17710080
2025-02-27,148.89999389648438,164.89999389648438,148.0,164.60000610351562,20492780
2025-02-28,165.14999389648438,168.3000030517578,156.5,157.0,19880060
2025-03-03,154.10000610351562,170.6999969482422,152.64999389648438,167.14999389648438,22767900
2025-03-04,170.4499969482422,176.9499969482422,160.8000030517578,169.0500030517578,24871640
2025-03-05,168.5500030517578,173.5500030517578,160.85000610351562,162.5500030517578,19655320
2025-03-06,170.64999389648438,177.9499969482422,165.89999389648438,175.85000610351562,19368860
2025-03-07,177.39999389648438,184.5,170.8000030517578,172.35000610351562,20646440
2025-03-10,181.1999969482422,196.8000030517578,180.64999389648438,191.85000610351562,17911020
2025-03-11,193.1999969482422,199.60000610351562,185.25,194.0,21106840
2025-03-12,184.8000030517578,193.85000610351562,182.4499969482422,187.4499969482422,20691540
2025-03-13,188.4499969482422,200.0,188.35000610351562,197.6999969482422,16604760
2025-03-14,191.14999389648438,191.89999389648438,182.5500030517578,183.64999389648438,18403500
2025-03-17,183.6999969482422,185.8000030517578,176.60000610351562,180.10000610351562,15124840
2025-03-18,183.89999389648438,191.8000030517578,183.89999389648438,189.1999969482422,13736700
2025-03-19,186.8000030517578,189.14999389648438,176.5500030517578,182.0,16553380
2025-03-20,186.60000610351562,187.35000610351562,177.85000610351562,183.75,14904100
2025-03-21,190.0500030517578,191.39999389648438,181.39999389648438,182.0,13698320
2025-03-24,173.75,174.5,169.4499969482422,170.64999389648438,13410540
2025-03-25,169.75,170.6999969482422,167.39999389648438,167.60000610351562,9796880
2025-03-26,166.35000610351562,175.89999389648438,165.5,174.3000030517578,16307280
2025-03-27,176.5,178.89999389648438,172.0,177.35000610351562,15522100
2025-03-28,179.64999389648438,192.64999389648438,178.85000610351562,191.5,17357760
2025-03-31,200.3000030517578,206.0,190.60000610351562,191.6999969482422,20047460
2025-04-01,193.85000610351562,197.39999389648438,186.10000610351562,187.1999969482422,21250840
2025-04-02,195.10000610351562,195.4499969482422,179.14999389648438,183.0,25597740
2025-04-03,206.0,213.1999969482422,201.8000030517578,212.64999389648438,26980160
2025-04-04,230.8000030517578,251.9499969482422,227.5,251.8000030517578,45621840
2025-04-07,278.29998779296875,289.0,216.10000610351562,250.85000610351562,45279700
2025-04-08,225.5,275.79998779296875,216.8000030517578,264.8500061035156,42987740
2025-04-09,265.79998779296875,266.1499938964844,165.85000610351562,171.39999389648438,54654860
2025-04-10,183.0,205.89999389648438,180.8000030517578,191.0500030517578,47232500
2025-04-11,193.25,197.60000610351562,179.10000610351562,181.10000610351562,29853540
2025-04-14,168.89999389648438,183.0,168.3000030517578,177.25,22798880
2025-04-15,176.10000610351562,178.85000610351562,171.60000610351562,176.6999969482422,17659220
2025-04-16,187.1999969482422,200.1999969482422,183.0,192.6999969482422,21602400
2025-04-17,189.39999389648438,196.8000030517578,188.5,193.1999969482422,20267260
2025-04-21,201.0500030517578,214.39999389648438,199.85000610351562,207.4499969482422,14677340
2025-04-22,199.5,201.3000030517578,187.0,191.39999389648438,21852880
2025-04-23,173.85000610351562,180.64999389648438,167.14999389648438,178.8000030517578,27405040
2025-04-24,176.25,177.0,163.14999389648438,163.60000610351562,24455900
2025-04-25,164.10000610351562,165.8000030517578,157.6999969482422,158.25,21898940
2025-04-28,157.9499969482422,164.89999389648438,156.0500030517578,158.4499969482422,20488100
2025-04-29,160.8000030517578,161.39999389648438,154.5,155.39999389648438,18400320
2025-04-30,163.6999969482422,168.3000030517578,153.85000610351562,155.3000030517578,27368860
2025-05-01,147.9499969482422,150.4499969482422,144.14999389648438,150.0500030517578,27094140
2025-05-02,145.1999969482422,146.8000030517578,141.14999389648438,143.0500030517578,21943440
2025-05-05,146.75,147.25,142.9499969482422,145.6999969482422,15240580
2025-05-06,151.5,152.6999969482422,146.5,149.64999389648438,19211460
