Date,open,high,low,close,volume
2024-06-27,201.97926330566406,202.96890258789062,200.763427734375,202.05467224121094,2029905
2024-06-28,201.82846069335938,203.722900390625,199.00094604492188,201.26295471191406,5097893
2024-07-01,200.88595581054688,203.1385498046875,198.7464599609375,198.82186889648438,2279559
2024-07-02,199.5947265625,201.01791381835938,198.83128356933594,200.9707794189453,2024706
2024-07-03,200.75401306152344,201.00848388671875,199.87747192382812,200.24505615234375,1152989
2024-07-05,200.34872436523438,200.66917419433594,198.6239471435547,200.03770446777344,1437973
2024-07-08,199.70782470703125,200.9707794189453,198.88784790039062,199.4627685546875,1950224
2024-07-09,199.51931762695312,199.90574645996094,198.45428466796875,198.4919891357422,1459299
2024-07-10,199.0574951171875,202.5824737548828,198.6522216796875,202.15834045410156,1901100
2024-07-11,202.63902282714844,204.2130126953125,201.36663818359375,202.49765014648438,2864806
2024-07-12,203.1385498046875,204.38265991210938,200.12252807617188,202.74269104003906,2216641
2024-07-15,202.07351684570312,203.89254760742188,201.1404266357422,203.317626953125,1837864
2024-07-16,203.44015502929688,206.41847229003906,203.25164794921875,205.90951538085938,3160189
2024-07-17,206.40904235839844,208.02073669433594,205.32516479492188,207.5494842529297,2852074
2024-07-18,207.33270263671875,208.09613037109375,205.01414489746094,205.155517578125,2297489
2024-07-19,205.21206665039062,205.59849548339844,201.92271423339844,202.2714385986328,2822897
2024-07-22,202.89349365234375,204.62771606445312,201.3477783203125,204.49575805664062,2954461
2024-07-23,204.50518798828125,206.277099609375,203.77944946289062,204.88218688964844,1900463
2024-07-24,204.88218688964844,205.24977111816406,200.87652587890625,201.36663818359375,3739601
2024-07-25,191.13101196289062,193.43072509765625,187.5589141845703,190.81056213378906,7091406
2024-07-26,191.35720825195312,195.85296630859375,186.8426055908203,191.08387756347656,7906996
2024-07-29,191.82846069335938,192.0452423095703,187.68142700195312,189.8209228515625,3049208
2024-07-30,190.3393096923828,192.2243194580078,189.88690185546875,190.98963928222656,2767619
2024-07-31,192.0452423095703,194.8727569580078,190.51837158203125,192.9783172607422,3526658
2024-08-01,192.5824737548828,194.8727569580078,189.91517639160156,192.81809997558594,3971323
2024-08-02,196.277099609375,196.94627380371094,189.72666931152344,191.97926330566406,3583740
2024-08-05,190.88595581054688,190.88595581054688,185.5796356201172,188.22808837890625,4154133
2024-08-06,188.21865844726562,190.5560760498047,187.07823181152344,187.3704071044922,3850475
2024-08-07,189.01979064941406,192.2243194580078,186.33364868164062,186.54100036621094,3493024
2024-08-08,186.54100036621094,189.01036071777344,186.54100036621094,188.33175659179688,2611227
2024-08-09,187.58718872070312,187.70970153808594,186.16400146484375,186.8331756591797,2003274
2024-08-12,187.04995727539062,187.087646484375,185.2309112548828,185.47596740722656,3261408
2024-08-13,185.9189453125,186.06031799316406,184.3638153076172,185.41941833496094,3967291
2024-08-14,184.73138427734375,186.41847229003906,184.32611083984375,186.23939514160156,3682943
2024-08-15,187.51177978515625,188.7181854248047,186.7106475830078,187.04995727539062,3077112
2024-08-16,186.22996520996094,188.1338348388672,185.513671875,187.087646484375,2982577
2024-08-19,187.04995727539062,187.9641876220703,186.46559143066406,187.5966033935547,2168896
2024-08-20,187.5589141845703,188.98208618164062,186.55043029785156,188.5673828125,3247084
2024-08-21,189.29312133789062,190.1790771484375,188.39773559570312,189.8397674560547,1893673
2024-08-22,189.2082977294922,189.7926483154297,187.86050415039062,188.63336181640625,2066404
2024-08-23,190.09425354003906,191.12158203125,189.29312133789062,190.83883666992188,3128252
2024-08-26,191.885009765625,193.04429626464844,191.24411010742188,192.13006591796875,1946723
2024-08-27,192.2431640625,194.439208984375,192.0452423095703,194.2601318359375,2506188
2024-08-28,194.73138427734375,195.19320678710938,192.07351684570312,193.2139434814453,2481467
2024-08-29,194.4580535888672,196.4279022216797,192.68614196777344,195.5796356201172,2513721
2024-08-30,196.02261352539062,196.74835205078125,193.4967041015625,195.95664978027344,2040727
2024-09-03,195.7115936279297,195.95664978027344,192.3751220703125,193.08200073242188,2182371
2024-09-04,193.4684295654297,195.22149658203125,193.38360595703125,193.722900390625,1845610
2024-09-05,193.3930206298828,193.61923217773438,190.09425354003906,191.31008911132812,1604444
2024-09-06,191.3289337158203,191.42318725585938,186.4750213623047,186.73892211914062,2695683
2024-09-09,188.48255920410156,190.1036834716797,187.70028686523438,189.5947265625,2440724
2024-09-10,188.78416442871094,189.6135711669922,187.15362548828125,189.39678955078125,1480519
2024-09-11,189.29312133789062,192.61074829101562,186.01319885253906,192.30914306640625,2904700
2024-09-12,192.2148895263672,193.20452880859375,190.26390075683594,192.90292358398438,2063327
2024-09-13,192.71441650390625,193.79830932617188,191.8567352294922,192.41281127929688,2093671
2024-09-16,194.15646362304688,195.0518341064453,192.0169677734375,192.912353515625,1657494
2024-09-17,193.2139434814453,193.91140747070312,191.84732055664062,192.49765014648438,1529538
2024-09-18,192.49765014648438,192.95004272460938,189.0574951171875,190.047119140625,2537275
2024-09-19,192.4222412109375,193.722900390625,190.5560760498047,191.9886932373047,2859607
2024-09-20,192.07351684570312,192.07351684570312,190.34872436523438,191.6588134765625,4063418
2024-09-23,192.28086853027344,192.31857299804688,190.9613494873047,192.05467224121094,2401892
2024-09-24,192.05467224121094,194.15646362304688,191.03675842285156,193.4684295654297,2739184
2024-09-25,194.34495544433594,195.8152618408203,193.45899963378906,194.89161682128906,3032444
2024-09-26,195.77757263183594,196.51272583007812,194.68426513671875,195.1272430419922,1695478
2024-09-27,195.57022094726562,198.7276153564453,195.22149658203125,195.6927490234375,2604012
2024-09-30,196.13572692871094,196.79547119140625,192.48822021484375,194.8256378173828,2784488
2024-10-01,194.56173706054688,196.04147338867188,193.05372619628906,194.22242736816406,2440618
2024-10-02,193.7511749267578,194.20358276367188,191.95098876953125,192.15834045410156,1954150
2024-10-03,190.85768127441406,191.8661651611328,190.00942993164062,191.21583557128906,2172504
2024-10-04,192.8086700439453,193.2893524169922,190.047119140625,192.0640869140625,1743754
2024-10-07,190.5843505859375,192.5824737548828,190.12252807617188,191.6399688720703,1911285
2024-10-08,196.69180297851562,197.6248779296875,192.07351684570312,195.09896850585938,4384476
2024-10-09,195.11781311035156,201.72479248046875,195.0047149658203,201.41375732421875,5392639
2024-10-10,199.34024047851562,201.38548278808594,198.98208618164062,201.3195037841797,5260014
2024-10-11,202.8086700439453,204.11875915527344,201.44203186035156,203.5720977783203,4041880
2024-10-14,203.80772399902344,205.20263671875,202.8840789794922,205.08953857421875,1962850
2024-10-15,205.46653747558594,206.61639404296875,204.033935546875,204.77850341796875,4189252
2024-10-16,204.5900115966797,206.98397827148438,204.1093292236328,206.37135314941406,2754780
2024-10-17,206.40904235839844,207.4269561767578,205.79641723632812,206.92742919921875,3326235
2024-10-18,205.20263671875,209.30255126953125,205.20263671875,209.2554168701172,4279756
2024-10-21,209.2082977294922,210.1602325439453,207.43638610839844,208.76531982421875,3915196
2024-10-22,207.86993408203125,210.0282745361328,207.12535095214844,209.5664520263672,4256202
2024-10-23,208.80300903320312,209.8209228515625,206.56927490234375,207.67201232910156,6561012
2024-10-24,202.0452423095703,203.77003479003906,196.8897247314453,197.07823181152344,9230912
2024-10-25,197.07823181152344,198.2657928466797,194.75965881347656,196.04147338867188,6459262
2024-10-28,196.0980224609375,196.7106475830078,193.12911987304688,194.25070190429688,6466158
2024-10-29,193.24221801757812,195.6644744873047,191.35720825195312,194.13760375976562,6441119
2024-10-30,192.69557189941406,194.75022888183594,191.41375732421875,192.45994567871094,5680806
2024-10-31,192.8840789794922,194.29783630371094,191.69651794433594,193.8548583984375,4938531
2024-11-01,194.42977905273438,197.48350524902344,193.94911193847656,197.16305541992188,4757842
2024-11-04,196.82374572753906,196.82374572753906,194.55230712890625,195.60791015625,4275724
2024-11-05,196.22996520996094,199.6606903076172,194.74081420898438,196.77662658691406,7827634
2024-11-06,199.8680419921875,204.4203643798828,197.0688018798828,203.95852661132812,6527484
2024-11-07,204.47691345214844,205.79641723632812,203.0348663330078,204.9952850341797,5700965
2024-11-08,204.9481658935547,207.07823181152344,204.0622100830078,206.87088012695312,6042183
2024-11-11,206.59754943847656,212.36569213867188,206.59754943847656,212.29029846191406,7743602
2024-11-12,225.59849548339844,228.81243896484375,216.38076782226562,220.46182250976562,11765111
2024-11-13,221.48916625976562,222.9311981201172,218.83128356933594,219.6701202392578,5868497
2024-11-14,219.5947265625,221.08387756347656,217.04995727539062,217.40811157226562,4071057
2024-11-15,215.83412170410156,217.9076385498047,215.25918579101562,215.82469177246094,3934082
2024-11-18,216.28652954101562,216.8426055908203,215.14608764648438,215.6927490234375,3656312
2024-11-19,214.2601318359375,215.74929809570312,213.26107788085938,215.08010864257812,3921987
2024-11-20,214.17530822753906,215.73043823242188,212.4505157470703,213.63807678222656,4915189
2024-11-21,214.89161682128906,215.7115936279297,211.89443969726562,213.09141540527344,5974279
2024-11-22,214.65599060058594,216.8897247314453,214.0622100830078,215.9377899169922,4068192
2024-11-25,217.8322296142578,218.6522216796875,216.49388122558594,217.34213256835938,4071800
2024-11-26,218.47314453125,219.1328887939453,216.63525390625,217.15362548828125,4459489
2024-11-27,218.83128356933594,219.5664520263672,216.277099609375,216.43731689453125,3045070
2024-11-29,216.22055053710938,219.85862731933594,216.22055053710938,219.53817749023438,2034468
2024-12-02,219.78321838378906,220.27333068847656,216.59754943847656,216.72950744628906,3422149
2024-12-03,215.0235595703125,216.02261352539062,210.3298797607422,213.91140747070312,4268721
2024-12-04,214.32611083984375,216.90858459472656,213.7511749267578,216.57870483398438,2816743
2024-12-05,216.72950744628906,216.90858459472656,212.54476928710938,213.27992248535156,5499906
2024-12-06,214.22242736816406,214.85391235351562,212.7332763671875,213.36474609375,3373874
2024-12-09,213.60980224609375,214.6465606689453,212.00753784179688,212.14891052246094,2697911
2024-12-10,212.2148895263672,216.34307861328125,211.66824340820312,215.90951538085938,3764322
2024-12-11,218.55796813964844,220.54666137695312,214.75965881347656,215.8906707763672,4649833
2024-12-12,214.65599060058594,216.72007751464844,214.26956176757812,214.5994415283203,2881252
2024-12-13,212.95004272460938,215.9189453125,212.8840789794922,214.53346252441406,2580564
2024-12-16,219.09519958496094,224.2601318359375,216.91799926757812,222.43167114257812,8697335
2024-12-17,224.4674835205078,224.60885620117188,218.3223419189453,219.72666931152344,5710726
2024-12-18,220.26390075683594,221.20640563964844,213.3930206298828,213.81715393066406,6821063
2024-12-19,215.47596740722656,220.0753936767578,213.2893524169922,213.83599853515625,5167601
2024-12-20,212.2148895263672,216.54100036621094,211.7059326171875,215.19320678710938,7250025
2024-12-23,214.67483520507812,215.1272430419922,212.95947265625,214.0810546875,3679336
2024-12-24,213.61923217773438,216.0980224609375,212.67672729492188,215.7398681640625,1987890
2024-12-26,215.62677001953125,218.6710662841797,215.28746032714844,218.52969360351562,3258862
2024-12-27,217.71913146972656,218.24693298339844,215.64561462402344,216.31480407714844,3239976
2024-12-30,214.09048461914062,214.35438537597656,212.4410858154297,213.5720977783203,2516268
2024-12-31,214.09048461914062,214.4674835205078,212.6295928955078,212.90292358398438,2054945
2025-01-02,214.01507568359375,214.88218688964844,211.7342071533203,212.55419921875,2216960
2025-01-03,212.9877471923828,214.34495544433594,212.87464904785156,213.4967041015625,2797963
2025-01-06,211.76248168945312,213.8737030029297,208.63336181640625,208.99151611328125,4062887
2025-01-07,208.76531982421875,210.2544708251953,207.2667236328125,207.94532775878906,3199976
2025-01-08,207.43638610839844,208.6522216796875,206.59754943847656,207.51177978515625,3310851
2025-01-10,207.32327270507812,207.3515625,203.84542846679688,205.64561462402344,3803791
2025-01-13,205.155517578125,215.80584716796875,204.91989135742188,206.5032958984375,5721230
2025-01-14,207.67201232910156,207.8322296142578,202.26202392578125,205.9377899169922,4267024
2025-01-15,207.1442108154297,207.85108947753906,203.76060485839844,206.91799926757812,4931316
2025-01-16,207.3515625,211.62110900878906,207.27615356445312,209.88690185546875,4893014
2025-01-17,213.79830932617188,213.8265838623047,209.50990295410156,209.78321838378906,3553395
2025-01-21,210.52780151367188,214.6371307373047,210.358154296875,212.13006591796875,4940653
2025-01-22,211.12158203125,211.6305389404297,209.8397674560547,210.26390075683594,3153823
2025-01-23,210.60321044921875,213.07257080078125,209.94345092773438,212.68614196777344,3221833
2025-01-24,212.0640869140625,214.09048461914062,208.55796813964844,208.7747344970703,6719207
2025-01-27,207.58718872070312,212.8840789794922,207.44580078125,212.7332763671875,3300347
2025-01-28,211.80018615722656,211.80018615722656,207.51177978515625,208.0113067626953,3818751
2025-01-29,208.24693298339844,209.99057006835938,207.9641876220703,208.3411865234375,2033194
2025-01-30,209.28369140625,211.78134155273438,208.84071350097656,211.17813110351562,1924017
2025-01-31,210.03770446777344,212.95947265625,209.75494384765625,210.85768127441406,2632978
2025-02-03,209.70782470703125,210.46182250976562,207.03109741210938,209.6230010986328,3417057
2025-02-04,211.6588134765625,212.72384643554688,210.28274536132812,210.69744873046875,3652917
