Date,open,high,low,close,volume
2024-06-26,,,,,0
2024-06-27,50.17499923706055,50.79499816894531,50.0,50.470001220703125,3387600
2024-06-28,50.619998931884766,51.630001068115234,49.810001373291016,49.904998779296875,6420200
2024-07-01,50.1150016784668,50.625,49.34000015258789,50.51499938964844,4247800
2024-07-02,50.18000030517578,51.560001373291016,50.15999984741211,51.560001373291016,4374400
2024-07-03,51.380001068115234,52.42499923706055,51.380001068115234,52.39500045776367,3810600
2024-07-05,52.54999923706055,53.55500030517578,52.48500061035156,53.459999084472656,5120400
2024-07-08,53.53499984741211,53.82500076293945,53.33000183105469,53.724998474121094,4022000
2024-07-09,54.025001525878906,54.27000045776367,53.46500015258789,53.779998779296875,3915600
2024-07-10,54.20000076293945,55.02000045776367,53.915000915527344,54.915000915527344,4492400
2024-07-11,54.915000915527344,54.95500183105469,52.220001220703125,52.470001220703125,11170200
2024-07-12,52.584999084472656,54.09000015258789,52.4900016784668,53.064998626708984,6546000
2024-07-15,53.45000076293945,54.38999938964844,52.900001525878906,53.36000061035156,5799400
2024-07-16,53.650001525878906,53.82500076293945,52.689998626708984,53.38999938964844,4686000
2024-07-17,51.6349983215332,51.73500061035156,50.224998474121094,50.244998931884766,8610600
2024-07-18,50.994998931884766,51.040000915527344,49.08000183105469,49.75,6969000
2024-07-19,49.66999816894531,50.165000915527344,48.57500076293945,48.845001220703125,7341400
2024-07-22,50.04499816894531,50.4900016784668,49.345001220703125,50.275001525878906,5351000
2024-07-23,50.084999084472656,50.709999084472656,49.82500076293945,49.93000030517578,3006000
2024-07-24,48.505001068115234,48.560001373291016,46.150001525878906,46.31999969482422,8864800
2024-07-25,46.39500045776367,47.22999954223633,44.775001525878906,45.30500030517578,10057400
2024-07-26,46.13999938964844,46.779998779296875,45.57500076293945,46.220001220703125,5543200
2024-07-29,46.7400016784668,47.16999816894531,45.92499923706055,46.36000061035156,4943200
2024-07-30,46.7599983215332,46.89500045776367,44.42499923706055,45.08000183105469,7852200
2024-07-31,47.130001068115234,48.09000015258789,46.849998474121094,47.755001068115234,8010600
2024-08-01,47.880001068115234,48.6349983215332,44.68000030517578,45.44499969482422,10456200
2024-08-02,43.689998626708984,44.189998626708984,42.41999816894531,43.25,23179600
2024-08-05,38.595001220703125,42.0,38.380001068115234,40.744998931884766,13239600
2024-08-06,41.029998779296875,42.83000183105469,40.5,41.45000076293945,9835400
2024-08-07,42.744998931884766,43.20500183105469,40.45000076293945,40.529998779296875,10463400
2024-08-08,41.689998626708984,43.15999984741211,40.959999084472656,43.02000045776367,9644800
2024-08-09,42.720001220703125,43.7400016784668,42.5099983215332,43.45500183105469,5869400
2024-08-12,43.595001220703125,44.18000030517578,43.05500030517578,43.6150016784668,5364200
2024-08-13,44.45000076293945,45.79999923706055,44.42499923706055,45.76499938964844,5930200
2024-08-14,45.935001373291016,46.25,44.935001373291016,45.79999923706055,5412800
2024-08-15,46.974998474121094,48.15999984741211,46.89500045776367,48.09000015258789,5241000
2024-08-16,47.689998626708984,48.45500183105469,47.494998931884766,48.17499923706055,5839400
2024-08-19,48.20500183105469,49.45000076293945,47.82500076293945,49.439998626708984,5369000
2024-08-20,49.244998931884766,49.775001525878906,48.869998931884766,49.220001220703125,10537400
2024-08-21,49.380001068115234,50.04999923706055,49.02000045776367,49.69499969482422,4822600
2024-08-22,50.14500045776367,50.28499984741211,47.8849983215332,48.08000183105469,6161400
