Date,open,high,low,close,volume
2024-07-02,76.5999984741211,78.81999969482422,76.55000305175781,78.79000091552734,2927200
2024-07-03,78.62999725341797,79.97000122070312,78.62000274658203,79.77999877929688,1889700
2024-07-05,79.9000015258789,81.30999755859375,79.5999984741211,81.12000274658203,3205700
2024-07-08,81.4800033569336,81.80000305175781,80.88999938964844,81.37000274658203,2528300
2024-07-09,81.7699966430664,82.16999816894531,81.45999908447266,81.56999969482422,2134900
2024-07-10,82.11000061035156,84.12999725341797,81.9800033569336,83.91999816894531,2500500
2024-07-11,84.01000213623047,84.4000015258789,81.4800033569336,81.76000213623047,5672100
2024-07-12,82.20999908447266,84.87000274658203,82.05000305175781,83.22000122070312,4657200
2024-07-15,84.12000274658203,85.36000061035156,83.05999755859375,83.9000015258789,8540500
2024-07-16,84.47000122070312,85.4800033569336,84.12000274658203,85.37000274658203,3117400
2024-07-17,82.55999755859375,83.3499984741211,81.58999633789062,81.7300033569336,4552400
2024-07-18,82.4000015258789,82.83999633789062,78.8499984741211,79.79000091552734,5761800
2024-07-19,79.61000061035156,80.33999633789062,77.68000030517578,78.11000061035156,4254700
2024-07-22,79.83000183105469,80.79000091552734,78.9800033569336,80.54000091552734,5229200
2024-07-23,80.45999908447266,81.41999816894531,79.91000366210938,80.12000274658203,3713500
2024-07-24,77.93000030517578,78.08999633789062,74.2300033569336,74.63999938964844,7665300
2024-07-25,74.6500015258789,77.18000030517578,73.05999755859375,73.41999816894531,9370600
2024-07-26,74.94999694824219,76.95999908447266,74.62999725341797,75.83999633789062,5798000
2024-07-29,76.45999908447266,76.9000015258789,75.08000183105469,75.91000366210938,4323900
2024-07-30,76.54000091552734,76.9800033569336,73.30000305175781,74.73999786376953,4354400
2024-07-31,77.5999984741211,79.47000122070312,77.04000091552734,78.2300033569336,6042900
2024-08-01,79.0999984741211,80.05999755859375,73.5,75.01000213623047,9588400
2024-08-02,71.91000366210938,72.44000244140625,68.97000122070312,70.7699966430664,11936400
2024-08-05,62.209999084472656,67.01000213623047,61.709999084472656,64.52999877929688,13287800
2024-08-06,65.20999908447266,69.12999725341797,64.68000030517578,66.30000305175781,8450300
2024-08-07,68.69000244140625,69.86000061035156,64.69999694824219,64.91000366210938,6425800
2024-08-08,66.9000015258789,69.6500015258789,66.0999984741211,69.38999938964844,4358900
2024-08-09,69.0199966430664,70.8499984741211,68.52999877929688,70.23999786376953,4320900
2024-08-12,70.69999694824219,71.31999969482422,69.43000030517578,70.31999969482422,5028100
2024-08-13,71.62999725341797,73.87999725341797,71.52999877929688,73.7699966430664,4384500
2024-08-14,74.13999938964844,74.95999908447266,72.97000122070312,74.4800033569336,4931200
2024-08-15,76.77999877929688,78.37999725341797,76.56999969482422,78.26000213623047,4323700
2024-08-16,77.5,79.01000213623047,77.43000030517578,78.66999816894531,3257000
2024-08-19,78.87000274658203,80.93000030517578,78.5199966430664,80.93000030517578,3304900
2024-08-20,80.72000122070312,81.45999908447266,79.93000030517578,80.48999786376953,2806200
2024-08-21,80.94000244140625,81.97000122070312,80.19000244140625,81.36000061035156,3541000
2024-08-22,82.16000366210938,82.41999816894531,78.8499984741211,79.37999725341797,4354600
2024-08-23,80.75,82.23999786376953,79.7699966430664,81.80999755859375,5118800
2024-08-26,82.23999786376953,82.56999969482422,80.47000122070312,81.16999816894531,3301300
